A symbol for this currency. For e.g. $,A رمز لـ هذا عملة. لـ e.g. $
A user who posts blogs.,A user who posts blogs.
A word by itself is easy to guess.,A word by itself is easy to guess.
About Us Settings,إعدادات من نحن
About Us Team Member,حول لنا فريق عضو
About {0} minute remaining,حول {0} دقيقة متبقٍ
About {0} minutes remaining,حول {0} دقائق متبقٍ
About {0} seconds remaining,About {0} seconds remaining
Accept Payment,قبول السداد
Access Key ID,الوصول مفتاح المعرّف
Access Key Secret,الوصول مفتاح سري
Access Log,سجل الوصول
Access not allowed from this IP Address,Access not allowed from this IP Address
Access Token,الوصول رمز
Access Token URL,الوصول رمز URL
Account,حساب
Accounts Manager,حسابات مدير
Accounts User,حسابات مستخدم
Action,إجراء
Action / Route,إجراء / مسار
Action Failed,إجراء فشل
Action Timeout (Seconds),Action Timeout (Seconds)
Action Type,نوع إجراء
Actions,إجراءات
"Actions for workflow (e.g. Approve, Cancel).","إجراءات لـ سير عمل (e.g. اعتماد, إلغاء)."
Active,نشط
Active Domains,نشط النطاقات
Active Sessions,نشط جلسات
Activity,النشاط
Activity Log,سجل النشاط
Activity Log by,النشاط السجل بواسطة
Activity log of all users.,النشاط سجل من كل مستخدمون.
Add,إضافة
Add / Manage Email Accounts.,إضافة / إدارة البريد الإلكتروني حسابات .
Add / Manage Email Domains.,إضافة / إدارة البريد الإلكتروني النطاقات .
Add / Update,إضافة / تحديث
Add a column,إضافة a عمود
Add a comment,إضافة a تعليق
Add a New Role,إضافة a جديد الدور
Add A New Rule,إضافة A جديد قاعدة
Add a new section,إضافة a جديد قسم
Add a tag ...,إضافة a وسم ...
Add a {0} Chart,إضافة a {0} الملف الطبي
Add all roles,إضافة كل أدوار
Add Another Comment,Add Another Comment
Add Attachment,إضافة مرفق
Add Chart to Dashboard,لوحة إضافة الملف الطبي إلى
Add Child,إضافة فرعي
Add Column,إضافة عمود
Add Contact,إضافة جهة اتصال
Add Contacts,إضافة جهات اتصال
Add Container,إضافة حاوية
Add custom forms.,إضافة مخصص نماذج.
Add custom javascript to forms.,Add custom javascript to forms.
Add Custom Tags,إضافة مخصص وسوم
Add Fields,إضافة حقول
Add fields to forms.,إضافة حقول إلى نماذج.
Add Filter,إضافة تصفية
Add Filters,إضافة المرشحات
Add Gray Background,Add Gray Background
Add Group,إضافة مجموعة
Add meta tags to your web pages,Add meta tags to your web pages
Add Multiple,Add Multiple
Add New Permission Rule,إضافة جديد صلاحية قاعدة
Add Participants,Add Participants
Add Review,إضافة مراجعة
Add Row,إضافة صف
Add script for Child Table,Add script for Child Table
Add Signature,إضافة التوقيع
Add Space on Bottom,إضافة مساحة في أسفل
Add Space on Top,إضافة مساحة في أعلى
Add Subscribers,Add Subscribers
Add to Dashboard,لوحة إضافة إلى
Add to table,إضافة إلى جدول
Add to ToDo,إضافة إلى إلى يفعل
Add Total Row,إضافة الإجمالي صف
Add Unsubscribe Link,Add Unsubscribe Link
Add User Permissions,إضافة مستخدم صلاحيات
Add your own translations,Add your own translations
added,أُضيف
"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO"
Added {0},أُضيف {0}
added {0},أُضيف {0}
Added {0} ({1}),أُضيف {0} ({1})
Adding System Manager to this User as there must be atleast one System Manager,Adding System Manager to this User as there must be atleast one System Manager
Additional Permissions,إضافي صلاحيات
Address,العنوان
Address And Contacts,العنوان و جهات اتصال
Address and other legal information you may want to put in the footer.,Address and other legal information you may want to put in the footer.
Address Line 1,سطر العنوان 1
Address Line 2,سطر العنوان 2
Address Template,العنوان قالب
Address Title,العنوان العنوان
Address Title is mandatory.,Address Title is mandatory.
Address Type,نوع العنوان
Addresses,Addresses
Addresses And Contacts,Addresses And Contacts
Adds a client custom script to a DocType,Adds a client custom script to a Doc Type
Adds a custom field to a DocType,Adds a custom field to a Doc Type
adjust,adjust
Admin,المسؤول
Administration,Administration
Administrator,المسؤول
Administrator accessed {0} on {1} via IP Address {2}.,Administrator accessed {0} on {1} via IP Address {2}.
Administrator Logged In,Administrator Logged In
Advanced,Advanced
Advanced Control,Advanced Control
Advanced Search,Advanced Search
Advanced Settings,Advanced Settings
af-south-1,af-south-1
After Cancel,بعد إلغاء
After Delete,بعد حذف
After Save,بعد حفظ
After Save (Submitted Document),بعد حفظ (مُرسل مستند)
After Submit,بعد إرسال
after_insert,after_insert
Aggregate Function Based On,Aggregate Function Based On
Aggregate Function field is required to create a dashboard chart,Aggregate Function field is required to create a dashboard chart
Alert,تنبيه
Align Labels to the Right,Align Labels to the Right
Align Right,Align Right
Align Value,Align Value
align-center,align-center
align-justify,align-justify
align-left,align-left
align-right,align-right
ALL,كل
All,الكل
All customizations will be removed. Please confirm.,الكل تخصيصات سوف يكون أُزيل . يرجى تأكيد .
All Day,الكل يوم
All Images attached to Website Slideshow should be public,All Images attached to Website Slideshow should be public
"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled"""
All Records,الكل سجلات
All Time,الكل الوقت
All-uppercase is almost as easy to guess as all-lowercase.,All-uppercase is almost as easy to guess as all-lowercase.
Allocated To,مخصص إلى
Allot Points To Assigned Users,Allot Points To Assigned Users
Allow,السماح
Allow API Indexing Access,Allow API Indexing Access
Allow approval for creator of the document,Allow approval for creator of the document
Allow Auto Repeat,Allow Auto Repeat
Allow Bulk Edit,Allow Bulk Edit
Allow Comments,السماح تعليقات
Allow Consecutive Login Attempts,Allow Consecutive Login Attempts
Allow Delete,السماح حذف
Allow document creation via Email,Allow document creation via Email
Allow Dropbox Access,Allow Dropbox Access
Allow Edit,السماح تعديل
Allow events in timeline,السماح أحداث في الخط الزمني
Allow Google Calendar Access,Allow Google Calendar Access
Allow Google Contacts Access,Allow Google Contacts Access
Allow Google Drive Access,Allow Google Drive Access
Allow Google Indexing Access,Allow Google Indexing Access
Allow Guest,السماح زائر
Allow Guest to View,السماح زائر إلى عرض
Allow Guests to Upload Files,Allow Guests to Upload Files
Allow Import (via Data Import Tool),Allow Import (via Data Import Tool)
Allow in Quick Entry,Allow in Quick Entry
Allow Incomplete Forms,السماح غير مكتمل النماذج
Allow Login After Fail,Allow Login After Fail
Allow Login using Mobile Number,السماح تسجيل الدخول باستخدام الجوال الرقم
Allow Login using User Name,اسم السماح تسجيل الدخول باستخدام مستخدم
Allow Modules,السماح الوحدات
Allow Multiple,Allow Multiple
Allow on Submit,السماح في إرسال
Allow only one session per user,Allow only one session per user
Allow page break inside tables,Allow page break inside tables
Allow Print,السماح طباعة
Allow Print for Cancelled,السماح طباعة لـ ملغى
Allow Print for Draft,السماح طباعة لـ مسودة
Allow Read On All Link Options,السماح قراءة في الكل رابط خيارات
Allow Rename,السماح إعادة تسمية
Allow Roles,السماح أدوار
Allow saving if mandatory fields are not filled,Allow saving if mandatory fields are not filled
Allow Self Approval,السماح ذاتي موافقة
Allow user to login only after this hour (0-24),السماح مستخدم إلى تسجيل الدخول فقط بعد هذا ساعة (0 24)
Allow user to login only before this hour (0-24),السماح مستخدم إلى تسجيل الدخول فقط قبل هذا ساعة (0 24)
Allowed,Allowed
Allowed In Mentions,Allowed In Mentions
"Allowing DocType, DocType. Be careful!","Allowing Doc Type, Doc Type. Be careful!"
Already in the following Users ToDo list:{0},Already in the following Users To Do list:{0}
Already Registered,بالفعل مسجّل
Also adding the dependent currency field {0},Also adding the dependent currency field {0}
Also adding the status dependency field {0},Also adding the status dependency field {0}
"Always add ""Draft"" Heading for printing draft documents","Always add ""Draft"" Heading for printing draft documents"
Always use Account's Email Address as Sender,Always use Account's Email Address as Sender
Always use Account's Name as Sender's Name,Always use Account's Name as Sender's Name
Amend,Amend
Amended From,معدّل من
Amending,Amending
Amount,المبلغ
Amount Based On Field,Amount Based On Field
Amount Field,المبلغ حقل
Amount must be greater than 0.,Amount must be greater than 0.
An error occured during the payment process. Please contact us.,An error occured during the payment process. Please contact us.
An error occurred while setting Session Defaults,An error occurred while setting Session Defaults
An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org]
Analytics,التحليلات
Ancestors Of,Ancestors Of
and,و
Andaman and Nicobar Islands,Andaman and Nicobar Islands
Andhra Pradesh,Andhra Pradesh
Annual,سنوي
Anonymous,Anonymous
Another transaction is blocking this one. Please try again in a few seconds.,Another transaction is blocking this one. Please try again in a few seconds.
"Another {0} with name {1} exists, select another name","Another {0} with name {1} exists, select another name"
Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.,Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.
ap-east-1,ap-east-1
ap-northeast-1,ap-northeast-1
ap-northeast-2,ap-northeast-2
ap-northeast-3,ap-northeast-3
ap-south-1,ap-south-1
ap-southeast-1,ap-southeast-1
ap-southeast-2,ap-southeast-2
"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.","Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type."
API,واجهة API
API Access,واجهة API الوصول
Api Access,واجهة API الوصول
API Endpoint,واجهة API نقطة نهاية
API Endpoint Args,API Endpoint Args
API Key,واجهة API مفتاح
API Key cannot be  regenerated,API Key cannot be  regenerated
API Key of the user(Event Subscriber) on the producer site,API Key of the user(Event Subscriber) on the producer site
API Method,واجهة API طريقة
API Password,واجهة API كلمة المرور
API Secret,واجهة API سري
API Secret of the user(Event Subscriber) on the producer site,API Secret of the user(Event Subscriber) on the producer site
API Username,واجهة API اسم المستخدم
App,تطبيق
App Access Key,تطبيق الوصول مفتاح
App Client ID,تطبيق العميل المعرّف
App Client Secret,تطبيق العميل سري
App Name,اسم التطبيق
App not found,لم يُعثر على تطبيق
App Secret Key,تطبيق سري مفتاح
App {0} already installed,تطبيق {0} بالفعل مُثبَّت
App {0} is not installed,تطبيق {0} هو لا مُثبَّت
"Append as communication against this DocType (must have fields, ""Status"", ""Subject"")","Append as communication against this Doc Type (must have fields, ""Status"", ""Subject"")"
Append Emails to Sent Folder,Append Emails to Sent Folder
Append To,Append To
Append To can be one of {0},Append To can be one of {0}
Append To is mandatory for incoming mails,Append To is mandatory for incoming mails
Applicable Document Types,Applicable Document Types
Applicable For,Applicable For
Application Logo,Application Logo
Application Name,اسم تطبيق
Application Version,تطبيق إصدار
Applied On,Applied On
Apply,تطبيق
Apply Assignment Rule,Apply Assignment Rule
Apply Document Permissions,تطبيق مستند صلاحيات
Apply Only Once,تطبيق فقط مرة
Apply Strict User Permissions,Apply Strict User Permissions
Apply this rule if the User is the Owner,Apply this rule if the User is the Owner
Apply this rule only once per document,Apply this rule only once per document
Apply To All Document Types,تطبيق إلى الكل مستند أنواع
Apply to all Documents Types,تطبيق إلى كل المستندات أنواع
Applying: {0},Applying: {0}
Appreciate,Appreciate
Appreciation,Appreciation
Approval Required,موافقة مطلوب
Approval Status,حالة موافقة
Approved,معتمد
Archive,أرشفة
Archived,مؤرشف
Archived Columns,مؤرشف أعمدة
Are you sure you want to delete all rows?,Are you sure you want to delete all rows?
Are you sure you want to delete the attachment?,Are you sure you want to delete the attachment?
Are you sure you want to delete this post?,Are you sure you want to delete this post?
Are you sure you want to generate a new report?,Are you sure you want to generate a new report?
Are you sure you want to merge {0} with {1}?,Are you sure you want to merge {0} with {1}?
Are you sure you want to relink this communication to {0}?,Are you sure you want to relink this communication to {0}?
Are you sure you want to reset all customizations?,Are you sure you want to reset all customizations?
Are you sure you want to save this document?,Are you sure you want to save this document?
Are you sure?,Are you sure?
Arial,Arial
arrow-down,سهم أسفل
arrow-left,سهم يسار
arrow-right,سهم يمين
arrow-up,سهم أعلى
Arunachal Pradesh,Arunachal Pradesh
"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.","As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User."
ASC,ASC
Assam,Assam
Assign,تعيين
Assign Condition,تعيين شرط
"Assign one by one, in sequence","Assign one by one, in sequence"
Assign To,تعيين إلى
Assign to me,تعيين إلى لي
Assign to the one who has the least assignments,Assign to the one who has the least assignments
Assign to the user set in this field,Assign to the user set in this field
Assign To Users,تعيين إلى مستخدمون
Assigned,مُسند
Assigned By,مُسند بواسطة
Assigned By Full Name,اسم مُسند بواسطة كامل
Assigned By Me,مُسند بواسطة لي
Assigned To,مُسند إلى
Assigned To/Owner,مُسند إلى/المالك
Assignment,Assignment
Assignment closed by {0},Assignment closed by {0}
Assignment Complete,Assignment Complete
Assignment Completed,Assignment Completed
Assignment Day {0} has been repeated.,Assignment Day {0} has been repeated.
Assignment Days,Assignment Days
Assignment for {0} {1},Assignment for {0} {1}
Assignment Rule,Assignment Rule
Assignment Rule Day,Assignment Rule Day
Assignment Rule User,Assignment Rule User
Assignment Rules,Assignment Rules
Assignment Update on {0},Assignment Update on {0}
Assignments,Assignments
asterisk,asterisk
Atleast one field of Parent Document Type is mandatory,Atleast one field of Parent Document Type is mandatory
Attach,Attach
Attach a web link,Attach a web link
Attach Document Print,Attach Document Print
Attach File,Attach File
Attach file,Attach file
Attach file for Import,Attach file for Import
Attach files / urls and add in table.,Attach files / urls and add in table.
Attach Image,Attach Image
Attach Print,Attach Print
Attach Your Picture,Attach Your Picture
Attached File,Attached File
Attached To DocType,Attached To Doc Type
Attached To Field,Attached To Field
Attached To Name,Attached To Name
Attachment,مرفق
Attachment Limit (MB),مرفق حد (MB)
Attachment Link,مرفق رابط
Attachment Removed,مرفق أُزيل
Attachments,مرفقات
Attempting Connection to QZ Tray...,Attempting Connection to QZ Tray...
Attempting to launch QZ Tray...,Attempting to launch QZ Tray...
Auth Token,Auth Token
Auth URL Data,Auth URL Data
Authenticating...,Authenticating...
Authentication,Authentication
Authentication Apps you can use are:,Authentication Apps you can use are:
Authentication Credentials,Authentication Credentials
Authentication failed while receiving emails from Email Account: {0}.,Authentication failed while receiving emails from Email Account: {0}.
Author,المؤلف
Authorization Code,Authorization Code
Authorize API Indexing  Access,Authorize API Indexing  Access
Authorize Google Calendar Access,Authorize Google Calendar Access
Authorize Google Contacts Access,Authorize Google Contacts Access
Authorize Google Drive Access,Authorize Google Drive Access
Authorize URL,Authorize URL
Authorized,مُصرَّح
Auto,آلي
Auto assignment failed: {0},Auto assignment failed: {0}
Auto Email Report,تقرير آلي البريد الإلكتروني
Auto Name,اسم آلي
Auto Repeat,Auto Repeat
Auto Repeat created for this document,Auto Repeat created for this document
Auto Repeat Document Creation Failed,Auto Repeat Document Creation Failed
Auto Repeat Document Creation Failure,Auto Repeat Document Creation Failure
Auto Repeat failed for {0},Auto Repeat failed for {0}
Auto Reply Message,Auto Reply Message
Automatic Linking can be activated only for one Email Account.,Automatic Linking can be activated only for one Email Account.
Automatic Linking can be activated only if Incoming is enabled.,Automatic Linking can be activated only if Incoming is enabled.
Automatically Assign Documents to Users,تلقائيًا تعيين المستندات إلى مستخدمون
Automatically generates recurring documents.,Automatically generates recurring documents.
Automation,Automation
Avatar,Avatar
Average,متوسط
Average of {0},متوسط من {0}
Avoid dates and years that are associated with you.,Avoid dates and years that are associated with you.
Avoid recent years.,Avoid recent years.
Avoid sequences like abc or 6543 as they are easy to guess,Avoid sequences like abc or 6543 as they are easy to guess
Avoid years that are associated with you.,Avoid years that are associated with you.
Awaiting Password,Awaiting Password
Awaiting password,Awaiting password
Away,Away
Back to Desk,رجوع إلى المكتب
Back to Home,رجوع إلى الرئيسية
Back to Login,رجوع إلى تسجيل الدخول
Background Color,خلفية لون
Background Email Queue,خلفية البريد الإلكتروني الانتظار
Background Jobs,خلفية مهام
Background Workers,Background Workers
Backing up to Google Drive.,Backing up to Google Drive.
Backup,النسخ الاحتياطي
Backup Details,تفاصيل النسخ الاحتياطي
Backup Files,النسخ الاحتياطي ملفات
Backup Folder ID,النسخ الاحتياطي مجلد المعرّف
Backup Folder Name,اسم النسخ الاحتياطي مجلد
Backup Frequency,النسخ الاحتياطي التكرار
Backup job is already queued. You will receive an email with the download link,Backup job is already queued. You will receive an email with the download link
Backup Limit,النسخ الاحتياطي حد
Backup public and private files along with the database.,Backup public and private files along with the database.
Backups,Backups
backward,إلى الخلف
ban-circle,ban-circle
Banner,Banner
Banner HTML,Banner HTML
Banner Image,Banner Image
Banner is above the Top Menu Bar.,Banner is above the Top Menu Bar.
Bar,Bar
Barcode,Barcode
barcode,barcode
Base Distinguished Name (DN),Base Distinguished Name (DN)
Base URL,Base URL
Based On,Based On
Based on Field,Based on Field
Based on Permissions For User,Based on Permissions For User
Basic,Basic
BCC,BCC
Before Cancel,قبل إلغاء
Before Delete,قبل حذف
Before Insert,Before Insert
Before Save,قبل حفظ
Before Save (Submitted Document),قبل حفظ (مُرسل مستند)
Before Submit,قبل إرسال
Beginner,Beginner
Beginning with,Beginning with
beginning with,beginning with
bell,bell
Beta,Beta
Better add a few more letters or another word,Better add a few more letters or another word
Between,بين
Bihar,Bihar
Billing,الفوترة
Bio,Bio
Birth Date,Birth Date
Blank Template,Blank Template
Block Module,كتلة وحدة
Block Modules,كتلة الوحدات
Blocked,محظور
Blog,مدونة
Blog Category,مدونة الفئة
Blog Intro,Blog Intro
Blog Introduction,مدونة مقدمة
Blog Post,مدونة منشور
Blog Settings,إعدادات مدونة
Blog Title,مدونة العنوان
Blogger,Blogger
blue,blue
Bold,Bold
bold,bold
book,book
bookmark,bookmark
Bot,Bot
Both DocType and Name required,Both Doc Type and Name required
Both login and password required,كلاهما تسجيل الدخول و كلمة المرور مطلوب
Bottom,أسفل
Bounced,Bounced
Braintree payment gateway settings,Braintree payment gateway settings
Braintree Settings,Braintree Settings
Brand,العلامة
Brand HTML,العلامة HTML
Brand Image,العلامة صورة
Breadcrumbs,Breadcrumbs
briefcase,briefcase
Browse,تصفح
"browse,","تصفح ,"
Browser,Browser
Browser not supported,Browser not supported
Browser Version,Browser Version
Brute Force Security,Brute Force Security
Bucket Name,Bucket Name
Build Report,تقرير بناء
Bulk Delete,Bulk Delete
Bulk Edit {0},Bulk Edit {0}
Bulk Rename,Bulk Rename
Bulk Update,تحديث جماعي
bullhorn,bullhorn
Button,Button
Button Gradients,Button Gradients
Button Help,Button Help
Button Label,Button Label
Button Rounded Corners,Button Rounded Corners
Button Shadows,Button Shadows
"By default the title is used as meta title, adding a value here will override it.","By default the title is used as meta title, adding a value here will override it."
by Role,بواسطة الدور
Bypass Restricted IP Address Check If Two Factor Auth Enabled,Bypass Restricted IP Address Check If Two Factor Auth Enabled
Bypass restricted IP Address check If Two Factor Auth Enabled,Bypass restricted IP Address check If Two Factor Auth Enabled
Bypass Two Factor Auth for users who login from restricted IP Address,Bypass Two Factor Auth for users who login from restricted IP Address
ca-central-1,ca-central-1
Cache Cleared,Cache Cleared
Calculate,Calculate
Calendar,التقويم
calendar,تقويم
Calendar Name,اسم التقويم
Calendar View,التقويم عرض
Call,Call
Call To Action,Call To Action
Call To Action URL,Call To Action URL
Callback Message,Callback Message
Callback Title,Callback Title
Callback URL,Callback URL
Camera,Camera
camera,camera
Can Read,يمكن قراءة
Can Share,يمكن مشاركة
Can Write,يمكن كتابة
Can't identify open {0}. Try something else.,Can't identify open {0}. Try something else.
Can't save the form as data import is in progress.,Can't save the form as data import is in progress.
Cancel,إلغاء
Cancel All Documents,إلغاء الكل المستندات
Cancel {0} documents?,إلغاء {0} مستندات?
CANCELLED,أُلغي
Cancelled,ملغى
Cancelled Document restored as Draft,ملغى مستند استُعيد كـ مسودة
cancelled this document,أُلغي هذا مستند
cancelled this document {0},أُلغي هذا مستند {0}
Cancelling,Cancelling
Cancelling documents,Cancelling documents
Cancelling {0},Cancelling {0}
Cannot cancel before submitting. See Transition {0},Cannot cancel before submitting. See Transition {0}
Cannot change docstatus from 0 to 2,Cannot change docstatus from 0 to 2
Cannot change docstatus from 1 to 0,Cannot change docstatus from 1 to 0
Cannot change header content,Cannot change header content
Cannot change state of Cancelled Document. Transition row {0},Cannot change state of Cancelled Document. Transition row {0}
Cannot change user details in demo. Please signup for a new account at https://erpnext.com,Cannot change user details in demo. Please signup for a new account at https://erpnext.com
Cannot create a {0} against a child document: {1},Cannot create a {0} against a child document: {1}
Cannot delete file as it belongs to {0} {1} for which you do not have permissions,Cannot delete file as it belongs to {0} {1} for which you do not have permissions
Cannot delete Home and Attachments folders,لا يمكن حذف الرئيسية و مرفقات مجلدات
Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},لا يمكن حذف أو إلغاء لأن {0} {1} هو مرتبط مع {2} {3} {4}
Cannot delete standard action. You can hide it if you want,لا يمكن حذف معيار إجراء. أنت يمكن إخفاء هو إذا أنت يريد
Cannot delete standard field. You can hide it if you want,لا يمكن حذف معيار حقل. أنت يمكن إخفاء هو إذا أنت يريد
Cannot delete standard link. You can hide it if you want,لا يمكن حذف معيار رابط. أنت يمكن إخفاء هو إذا أنت يريد
Cannot delete {0},لا يمكن حذف {0}
Cannot delete {0} as it has child nodes,لا يمكن حذف {0} كـ هو لديه فرعي عقد
Cannot edit a standard report. Please duplicate and create a new report,لا يمكن تعديل a معيار تقرير. يرجى مكرر و إنشاء a جديد تقرير
Cannot edit cancelled document,لا يمكن تعديل أُلغي مستند
Cannot edit filters for standard charts,لا يمكن تعديل المرشحات لـ معيار مخططات
Cannot edit standard fields,لا يمكن تعديل معيار حقول
"Cannot edit Standard Notification. To edit, please disable this and duplicate it","لا يمكن تعديل معيار إشعار. إلى تعديل, يرجى تعطيل هذا و مكرر هو"
Cannot have multiple printers mapped to a single print format.,Cannot have multiple printers mapped to a single print format.
Cannot link cancelled document: {0},لا يمكن رابط أُلغي مستند: {0}
Cannot map because following condition fails:,Cannot map because following condition fails:
Cannot match column {0} with any field,لا يمكن مطابقة عمود {0} مع أي حقل
Cannot move row,لا يمكن نقل صف
Cannot open instance when its {0} is open,لا يمكن مفتوح مثيل عند الخاص به {0} هو مفتوح
Cannot open {0} when its instance is open,لا يمكن مفتوح {0} عند الخاص به مثيل هو مفتوح
Cannot Remove,لا يمكن إزالة
Cannot remove ID field,لا يمكن إزالة المعرّف حقل
Cannot set Notification on Document Type {0},لا يمكن تعيين إشعار في مستند النوع {0}
Cannot update {0},لا يمكن تحديث {0}
Cannot use sub-query in order by,Cannot use sub-query in order by
Cannot {0} {1},لا يمكن {0} {1}
Capitalization doesn't help very much.,Capitalization doesn't help very much.
Card,بطاقة
Card Details,تفاصيل بطاقة
Card Label,بطاقة التسمية
Cards,بطاقات
Categorize blog posts.,Categorize blog posts.
Category,الفئة
Category Description,الفئة الوصف
Category Name,اسم الفئة
"CC, BCC & Email Template","CC, BCC & Email Template"
Cent,Cent
Center,مركز
"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit."
certificate,شهادة
Chain Integrity,Chain Integrity
Chaining Hash,Chaining Hash
Chandigarh,Chandigarh
Change,Change
"Change field properties (hide, readonly, permission etc.)","Change field properties (hide, readonly, permission etc.)"
Change Label (via Custom Translation),Change Label (via Custom Translation)
Change Password,Change Password
Change User,Change User
changed value of {0},changed value of {0}
changed value of {0} {1},changed value of {0} {1}
changed values for {0},changed values for {0}
changed values for {0} {1},changed values for {0} {1}
Channel,قناة
Chart,الملف الطبي
Chart Configuration,الملف الطبي إعداد
Chart Name,اسم الملف الطبي
Chart Options,الملف الطبي خيارات
Chart Source,الملف الطبي المصدر
Chart Type,نوع المخطط
Charts,مخططات
Chat,Chat
Chat Background,Chat Background
